0.6490191278111496,0.7105165933122533,0.930986635187254
0.4231872580183864,0.4583171540487674,0.4955476957772581
0.29748369664058594,0.34926987614793126,0.07853354229257392
0.21180676074081684,0.059316237498886926,0.39429238240016595
0.11469600820486947,0.6590834167933075,0.11870699336074009
0.8675058822895358,0.6987122569849047,0.47030724938952173
0.9817132830172508,0.08189296760495124,0.2093129183659439
0.061720526309332446,0.8910624768453826,0.7063821805132927
0.9991809623992581,0.19432810292249825,0.3468914790829962
0.5984267613037151,0.08831081603943647,0.9369331385392078
